record_id,sender_account,receiver_account,amount,currency,timestamp,reference,channel,region,status
REC004444,SND04953,RCV09348,14.00.00,USD,2026-08-31T06:20:00Z,REF-28424,SWIFT,APAC,SETTLED
REC004445,SND02006,RCV01374,77.00.00,USD,2026-08-31T15:48:00Z,REF-10213,SWIFT,APAC,SETTLED
REC004446,SND05432,RCV06243,51.00.00,USD,2026-08-31T15:20:00Z,REF-861,SWIFT,APAC,SETTLED
REC004447,SND05463,RCV04767,97.00.00,USD,2026-08-31T14:35:00Z,REF-6071,SWIFT,APAC,SETTLED
REC004448,SND04930,RCV07079,28.00.00,USD,2026-08-31T17:30:00Z,REF-7639,SWIFT,APAC,SETTLED
REC004449,SND07651,RCV04486,74.00.00,USD,2026-08-31T10:16:00Z,REF-26598,SWIFT,APAC,SETTLED
REC004450,SND07939,RCV01037,63.00.00,USD,2026-08-31T09:54:00Z,REF-23577,SWIFT,APAC,SETTLED
REC004451,SND03685,RCV09335,64.00.00,USD,2026-08-31T03:32:00Z,REF-270,SWIFT,APAC,SETTLED
REC004452,SND02361,RCV09167,94.00.00,USD,2026-08-31T00:13:00Z,REF-16254,SWIFT,APAC,SETTLED
REC004453,SND03736,RCV00454,23.00.00,USD,2026-08-31T19:04:00Z,REF-21052,SWIFT,APAC,SETTLED
REC004454,SND03911,RCV01677,81.00.00,USD,2026-08-31T10:22:00Z,REF-25161,SWIFT,APAC,SETTLED
REC004455,SND00830,RCV02009,37.00.00,USD,2026-08-31T14:10:00Z,REF-14853,SWIFT,APAC,SETTLED
REC004456,SND00935,RCV03449,61.00.00,USD,2026-08-31T10:02:00Z,REF-10314,SWIFT,APAC,SETTLED
REC004457,SND00417,RCV01346,41.00.00,USD,2026-08-31T16:48:00Z,REF-4998,SWIFT,APAC,SETTLED
REC004458,SND03359,RCV03447,81.00.00,USD,2026-08-31T04:13:00Z,REF-731,SWIFT,APAC,SETTLED
REC004459,SND09990,RCV08546,79.00.00,USD,2026-08-31T09:12:00Z,REF-7518,SWIFT,APAC,SETTLED
REC004460,SND08063,RCV06369,94.00.00,USD,2026-08-31T04:10:00Z,REF-24922,SWIFT,APAC,SETTLED
REC004461,SND09110,RCV06883,41.00.00,USD,2026-08-31T21:30:00Z,REF-14342,SWIFT,APAC,SETTLED
REC004462,SND03378,RCV01119,77.00.00,USD,2026-08-31T15:44:00Z,REF-30014,SWIFT,APAC,SETTLED
REC004463,SND07847,RCV09407,51.00.00,USD,2026-08-31T03:52:00Z,REF-11233,SWIFT,APAC,SETTLED
REC004464,SND07448,RCV01257,50.00.00,USD,2026-08-31T13:20:00Z,REF-20329,SWIFT,APAC,SETTLED
REC004465,SND04541,RCV01072,88.00.00,USD,2026-08-31T13:52:00Z,REF-2850,SWIFT,APAC,SETTLED
REC004466,SND08680,RCV06650,34.00.00,USD,2026-08-31T04:38:00Z,REF-13886,SWIFT,APAC,SETTLED
REC004467,SND01824,RCV06577,71.00.00,USD,2026-08-31T03:42:00Z,REF-28265,SWIFT,APAC,SETTLED
REC004468,SND01773,RCV00904,13.00.00,USD,2026-08-31T16:51:00Z,REF-26325,SWIFT,APAC,SETTLED
REC004469,SND03478,RCV02103,8.00.00,USD,2026-08-31T15:38:00Z,REF-22341,SWIFT,APAC,SETTLED
REC004470,SND07298,RCV07640,71.00.00,USD,2026-08-31T22:57:00Z,REF-683,SWIFT,APAC,SETTLED
REC004471,SND07026,RCV02057,72.00.00,USD,2026-08-31T07:47:00Z,REF-31968,SWIFT,APAC,SETTLED
REC004472,SND07467,RCV02299,58.00.00,USD,2026-08-31T02:17:00Z,REF-19268,SWIFT,APAC,SETTLED
REC004473,SND04045,RCV07623,5.00.00,USD,2026-08-31T15:45:00Z,REF-10450,SWIFT,APAC,SETTLED
REC004474,SND01654,RCV01654,98.00.00,USD,2026-08-31T02:23:00Z,REF-15217,SWIFT,APAC,SETTLED
REC004475,SND07417,RCV02495,51.00.00,USD,2026-08-31T05:39:00Z,REF-7953,SWIFT,APAC,SETTLED
REC004476,SND07951,RCV06746,28.00.00,USD,2026-08-31T06:39:00Z,REF-12942,SWIFT,APAC,SETTLED
REC004477,SND07300,RCV04406,94.00.00,USD,2026-08-31T17:23:00Z,REF-22225,SWIFT,APAC,SETTLED
REC004478,SND00891,RCV01195,54.00.00,USD,2026-08-31T06:06:00Z,REF-920,SWIFT,APAC,SETTLED
REC004479,SND04273,RCV00318,19.00.00,USD,2026-08-31T00:09:00Z,REF-19958,SWIFT,APAC,SETTLED
REC004480,SND05776,RCV05079,44.00.00,USD,2026-08-31T02:53:00Z,REF-18155,SWIFT,APAC,SETTLED
REC004481,SND00450,RCV05602,28.00.00,USD,2026-08-31T05:21:00Z,REF-2362,SWIFT,APAC,SETTLED
REC004482,SND06475,RCV07844,84.00.00,USD,2026-08-31T05:02:00Z,REF-14100,SWIFT,APAC,SETTLED
REC004483,SND00075,RCV03107,47.00.00,USD,2026-08-31T21:18:00Z,REF-28161,SWIFT,APAC,SETTLED
REC004484,SND09602,RCV01988,73.00.00,USD,2026-08-31T10:06:00Z,REF-27476,SWIFT,APAC,SETTLED
REC004485,SND09173,RCV01454,27.00.00,USD,2026-08-31T20:28:00Z,REF-18607,SWIFT,APAC,SETTLED
REC004486,SND05079,RCV02690,44.00.00,USD,2026-08-31T16:07:00Z,REF-24063,SWIFT,APAC,SETTLED
REC004487,SND03093,RCV00780,94.00.00,USD,2026-08-31T08:30:00Z,REF-3733,SWIFT,APAC,SETTLED
REC004488,SND07662,RCV09371,52.00.00,USD,2026-08-31T03:05:00Z,REF-21790,SWIFT,APAC,SETTLED
REC004489,SND01527,RCV06970,96.00.00,USD,2026-08-31T18:56:00Z,REF-23743,SWIFT,APAC,SETTLED
REC004490,SND02727,RCV03287,73.00.00,USD,2026-08-31T03:25:00Z,REF-6525,SWIFT,APAC,SETTLED
REC004491,SND02325,RCV07662,36.00.00,USD,2026-08-31T09:55:00Z,REF-6077,SWIFT,APAC,SETTLED
REC004492,SND08877,RCV01489,68.00.00,USD,2026-08-31T01:55:00Z,REF-19270,SWIFT,APAC,SETTLED
REC004493,SND01543,RCV09793,46.00.00,USD,2026-08-31T05:10:00Z,REF-27666,SWIFT,APAC,SETTLED
REC004494,SND02912,RCV08925,91.00.00,USD,2026-08-31T17:42:00Z,REF-25133,SWIFT,APAC,SETTLED
REC004495,SND00763,RCV09827,6.00.00,USD,2026-08-31T18:16:00Z,REF-31851,SWIFT,APAC,SETTLED
REC004496,SND09125,RCV02724,45.00.00,USD,2026-08-31T13:01:00Z,REF-8472,SWIFT,APAC,SETTLED
REC004497,SND01371,RCV01411,18.00.00,USD,2026-08-31T23:39:00Z,REF-19776,SWIFT,APAC,SETTLED
REC004498,SND05882,RCV02878,92.00.00,USD,2026-08-31T06:06:00Z,REF-1596,SWIFT,APAC,SETTLED
REC004499,SND03138,RCV01074,78.00.00,USD,2026-08-31T12:59:00Z,REF-29474,SWIFT,APAC,SETTLED
REC004500,SND00308,RCV07957,28.00.00,USD,2026-08-31T19:54:00Z,REF-2002,SWIFT,APAC,SETTLED
REC004501,SND01985,RCV08280,58.00.00,USD,2026-08-31T11:15:00Z,REF-14009,SWIFT,APAC,SETTLED
REC004502,SND01959,RCV00681,61.00.00,USD,2026-08-31T19:07:00Z,REF-10235,SWIFT,APAC,SETTLED
REC004503,SND06793,RCV09793,77.00.00,USD,2026-08-31T00:27:00Z,REF-1583,SWIFT,APAC,SETTLED
REC004504,SND00709,RCV05086,79.00.00,USD,2026-08-31T01:02:00Z,REF-3940,SWIFT,APAC,SETTLED
REC004505,SND01992,RCV05442,37.00.00,USD,2026-08-31T02:09:00Z,REF-19459,SWIFT,APAC,SETTLED
REC004506,SND05734,RCV08656,20.00.00,USD,2026-08-31T14:54:00Z,REF-1103,SWIFT,APAC,SETTLED
REC004507,SND08326,RCV01675,44.00.00,USD,2026-08-31T03:44:00Z,REF-14041,SWIFT,APAC,SETTLED
REC004508,SND07310,RCV00782,65.00.00,USD,2026-08-31T02:28:00Z,REF-10845,SWIFT,APAC,SETTLED
REC004509,SND07736,RCV00021,43.00.00,USD,2026-08-31T18:39:00Z,REF-10556,SWIFT,APAC,SETTLED
REC004510,SND03368,RCV07413,60.00.00,USD,2026-08-31T03:45:00Z,REF-26964,SWIFT,APAC,SETTLED
REC004511,SND08514,RCV06661,46.00.00,USD,2026-08-31T21:16:00Z,REF-1539,SWIFT,APAC,SETTLED
REC004512,SND07140,RCV00817,30.00.00,USD,2026-08-31T11:23:00Z,REF-6061,SWIFT,APAC,SETTLED
REC004513,SND08946,RCV01699,66.00.00,USD,2026-08-31T21:36:00Z,REF-13449,SWIFT,APAC,SETTLED
REC004514,SND01447,RCV00581,58.00.00,USD,2026-08-31T00:25:00Z,REF-11659,SWIFT,APAC,SETTLED
REC004515,SND06713,RCV04645,43.00.00,USD,2026-08-31T18:31:00Z,REF-24038,SWIFT,APAC,SETTLED
REC004516,SND02867,RCV03721,88.00.00,USD,2026-08-31T13:00:00Z,REF-3048,SWIFT,APAC,SETTLED
REC004517,SND04857,RCV06483,27.00.00,USD,2026-08-31T04:12:00Z,REF-12917,SWIFT,APAC,SETTLED
REC004518,SND08186,RCV05532,86.00.00,USD,2026-08-31T18:17:00Z,REF-26489,SWIFT,APAC,SETTLED
REC004519,SND02434,RCV09962,94.00.00,USD,2026-08-31T04:00:00Z,REF-12304,SWIFT,APAC,SETTLED
REC004520,SND03340,RCV05639,56.00.00,USD,2026-08-31T10:36:00Z,REF-14853,SWIFT,APAC,SETTLED
REC004521,SND06523,RCV02060,5.00.00,USD,2026-08-31T07:25:00Z,REF-25029,SWIFT,APAC,SETTLED
REC004522,SND02803,RCV08386,52.00.00,USD,2026-08-31T10:27:00Z,REF-19523,SWIFT,APAC,SETTLED
REC004523,SND06525,RCV08677,9.00.00,USD,2026-08-31T08:03:00Z,REF-15471,SWIFT,APAC,SETTLED
REC004524,SND03817,RCV08389,86.00.00,USD,2026-08-31T17:25:00Z,REF-6550,SWIFT,APAC,SETTLED
REC004525,SND03990,RCV08547,60.00.00,USD,2026-08-31T02:30:00Z,REF-7893,SWIFT,APAC,SETTLED
REC004526,SND07087,RCV00484,13.00.00,USD,2026-08-31T20:02:00Z,REF-11205,SWIFT,APAC,SETTLED
REC004527,SND01318,RCV00418,29.00.00,USD,2026-08-31T12:59:00Z,REF-25755,SWIFT,APAC,SETTLED
REC004528,SND06009,RCV08179,23.00.00,USD,2026-08-31T22:45:00Z,REF-26022,SWIFT,APAC,SETTLED
REC004529,SND00636,RCV01447,66.00.00,USD,2026-08-31T01:20:00Z,REF-32294,SWIFT,APAC,SETTLED
REC004530,SND09240,RCV07466,84.00.00,USD,2026-08-31T22:59:00Z,REF-23815,SWIFT,APAC,SETTLED
REC004531,SND08242,RCV06188,97.00.00,USD,2026-08-31T22:50:00Z,REF-16958,SWIFT,APAC,SETTLED
REC004532,SND08624,RCV06021,94.00.00,USD,2026-08-31T13:42:00Z,REF-18862,SWIFT,APAC,SETTLED
REC004533,SND05888,RCV01497,81.00.00,USD,2026-08-31T06:47:00Z,REF-18150,SWIFT,APAC,SETTLED
REC004534,SND01221,RCV00537,15.00.00,USD,2026-08-31T14:06:00Z,REF-10248,SWIFT,APAC,SETTLED
REC004535,SND00787,RCV06643,90.00.00,USD,2026-08-31T05:47:00Z,REF-25484,SWIFT,APAC,SETTLED
REC004536,SND05489,RCV04816,21.00.00,USD,2026-08-31T23:52:00Z,REF-28216,SWIFT,APAC,SETTLED
REC004537,SND02462,RCV05315,27.00.00,USD,2026-08-31T05:15:00Z,REF-15433,SWIFT,APAC,SETTLED
REC004538,SND06851,RCV00152,46.00.00,USD,2026-08-31T02:30:00Z,REF-22190,SWIFT,APAC,SETTLED
REC004539,SND04013,RCV00607,51.00.00,USD,2026-08-31T11:38:00Z,REF-1470,SWIFT,APAC,SETTLED
REC004540,SND00766,RCV00106,15.00.00,USD,2026-08-31T06:09:00Z,REF-10122,SWIFT,APAC,SETTLED
REC004541,SND02390,RCV08216,43.00.00,USD,2026-08-31T13:41:00Z,REF-22364,SWIFT,APAC,SETTLED
REC004542,SND07370,RCV00732,56.00.00,USD,2026-08-31T05:26:00Z,REF-16831,SWIFT,APAC,SETTLED
REC004543,SND04404,RCV00599,44.00.00,USD,2026-08-31T13:15:00Z,REF-6354,SWIFT,APAC,SETTLED
REC004544,SND05177,RCV01005,24.00.00,USD,2026-08-31T02:45:00Z,REF-9221,SWIFT,APAC,SETTLED
REC004545,SND08385,RCV08590,21.00.00,USD,2026-08-31T12:47:00Z,REF-16988,SWIFT,APAC,SETTLED
REC004546,SND09978,RCV07162,2.00.00,USD,2026-08-31T04:34:00Z,REF-28605,SWIFT,APAC,SETTLED
REC004547,SND07352,RCV08693,29.00.00,USD,2026-08-31T03:06:00Z,REF-5768,SWIFT,APAC,SETTLED
REC004548,SND03720,RCV04591,98.00.00,USD,2026-08-31T14:18:00Z,REF-8752,SWIFT,APAC,SETTLED
REC004549,SND07941,RCV05250,1.00.00,USD,2026-08-31T08:05:00Z,REF-21845,SWIFT,APAC,SETTLED
REC004550,SND05310,RCV08564,51.00.00,USD,2026-08-31T18:24:00Z,REF-3808,SWIFT,APAC,SETTLED
REC004551,SND09309,RCV06835,89.00.00,USD,2026-08-31T18:04:00Z,REF-6897,SWIFT,APAC,SETTLED
REC004552,SND05966,RCV03178,76.00.00,USD,2026-08-31T03:15:00Z,REF-29060,SWIFT,APAC,SETTLED
REC004553,SND00832,RCV04058,89.00.00,USD,2026-08-31T08:35:00Z,REF-13751,SWIFT,APAC,SETTLED
REC004554,SND06325,RCV03285,94.00.00,USD,2026-08-31T01:10:00Z,REF-8635,SWIFT,APAC,SETTLED
REC004555,SND02036,RCV04089,29.00.00,USD,2026-08-31T15:59:00Z,REF-15168,SWIFT,APAC,SETTLED
REC004556,SND07674,RCV09803,13.00.00,USD,2026-08-31T11:18:00Z,REF-29425,SWIFT,APAC,SETTLED
REC004557,SND09618,RCV01369,91.00.00,USD,2026-08-31T00:35:00Z,REF-11682,SWIFT,APAC,SETTLED
REC004558,SND03785,RCV02603,90.00.00,USD,2026-08-31T07:17:00Z,REF-31538,SWIFT,APAC,SETTLED
REC004559,SND04845,RCV07635,93.00.00,USD,2026-08-31T21:19:00Z,REF-19357,SWIFT,APAC,SETTLED
REC004560,SND01504,RCV03308,32.00.00,USD,2026-08-31T06:55:00Z,REF-16945,SWIFT,APAC,SETTLED
REC004561,SND08119,RCV03615,74.00.00,USD,2026-08-31T12:31:00Z,REF-8145,SWIFT,APAC,SETTLED
REC004562,SND06157,RCV08593,98.00.00,USD,2026-08-31T22:49:00Z,REF-22226,SWIFT,APAC,SETTLED
REC004563,SND02245,RCV01554,12.00.00,USD,2026-08-31T14:28:00Z,REF-16363,SWIFT,APAC,SETTLED
REC004564,SND00661,RCV00999,62.00.00,USD,2026-08-31T22:27:00Z,REF-22971,SWIFT,APAC,SETTLED
REC004565,SND05143,RCV02415,25.00.00,USD,2026-08-31T00:43:00Z,REF-15534,SWIFT,APAC,SETTLED
REC004566,SND00124,RCV06544,68.00.00,USD,2026-08-31T16:57:00Z,REF-32577,SWIFT,APAC,SETTLED
REC004567,SND08895,RCV00750,46.00.00,USD,2026-08-31T08:25:00Z,REF-13531,SWIFT,APAC,SETTLED
REC004568,SND03068,RCV03304,48.00.00,USD,2026-08-31T02:33:00Z,REF-10779,SWIFT,APAC,SETTLED
REC004569,SND06704,RCV01286,86.00.00,USD,2026-08-31T09:11:00Z,REF-24474,SWIFT,APAC,SETTLED
REC004570,SND02753,RCV02665,94.00.00,USD,2026-08-31T01:03:00Z,REF-16180,SWIFT,APAC,SETTLED
REC004571,SND00863,RCV00248,80.00.00,USD,2026-08-31T21:09:00Z,REF-14905,SWIFT,APAC,SETTLED
REC004572,SND08540,RCV04380,17.00.00,USD,2026-08-31T18:09:00Z,REF-17724,SWIFT,APAC,SETTLED
REC004573,SND04773,RCV07233,15.00.00,USD,2026-08-31T15:12:00Z,REF-22599,SWIFT,APAC,SETTLED
REC004574,SND03096,RCV00140,50.00.00,USD,2026-08-31T01:07:00Z,REF-21830,SWIFT,APAC,SETTLED
REC004575,SND05636,RCV08909,79.00.00,USD,2026-08-31T17:11:00Z,REF-3100,SWIFT,APAC,SETTLED
REC004576,SND09161,RCV02752,45.00.00,USD,2026-08-31T21:29:00Z,REF-26098,SWIFT,APAC,SETTLED
REC004577,SND02380,RCV02975,33.00.00,USD,2026-08-31T22:24:00Z,REF-10265,SWIFT,APAC,SETTLED
REC004578,SND00898,RCV00640,49.00.00,USD,2026-08-31T04:43:00Z,REF-32407,SWIFT,APAC,SETTLED
REC004579,SND02698,RCV04413,7.00.00,USD,2026-08-31T00:24:00Z,REF-13850,SWIFT,APAC,SETTLED
REC004580,SND01447,RCV09869,54.00.00,USD,2026-08-31T18:51:00Z,REF-5594,SWIFT,APAC,SETTLED
REC004581,SND09149,RCV07216,22.00.00,USD,2026-08-31T16:23:00Z,REF-16920,SWIFT,APAC,SETTLED
REC004582,SND08290,RCV03768,32.00.00,USD,2026-08-31T13:56:00Z,REF-29397,SWIFT,APAC,SETTLED
REC004583,SND09247,RCV05602,0.00,USD,2026-08-31T02:02:00Z,REF-21739,SWIFT,APAC,SETTLED
REC004584,SND02954,RCV01024,27.00.00,USD,2026-08-31T20:42:00Z,REF-21735,SWIFT,APAC,SETTLED
REC004585,SND04463,RCV02171,54.00.00,USD,2026-08-31T05:49:00Z,REF-5958,SWIFT,APAC,SETTLED
REC004586,SND01238,RCV07744,91.00.00,USD,2026-08-31T16:18:00Z,REF-16224,SWIFT,APAC,SETTLED
REC004587,SND02646,RCV01889,84.00.00,USD,2026-08-31T21:20:00Z,REF-21851,SWIFT,APAC,SETTLED
REC004588,SND00560,RCV05184,8.00.00,USD,2026-08-31T07:44:00Z,REF-811,SWIFT,APAC,SETTLED
REC004589,SND00798,RCV09592,91.00.00,USD,2026-08-31T21:58:00Z,REF-11487,SWIFT,APAC,SETTLED
REC004590,SND07755,RCV00667,81.00.00,USD,2026-08-31T16:36:00Z,REF-1019,SWIFT,APAC,SETTLED
REC004591,SND04865,RCV02645,67.00.00,USD,2026-08-31T12:13:00Z,REF-22956,SWIFT,APAC,SETTLED
REC004592,SND01997,RCV09641,53.00.00,USD,2026-08-31T17:11:00Z,REF-32236,SWIFT,APAC,SETTLED
REC004593,SND05359,RCV09952,20.00.00,USD,2026-08-31T12:48:00Z,REF-16490,SWIFT,APAC,SETTLED
REC004594,SND05939,RCV08750,71.00.00,USD,2026-08-31T22:10:00Z,REF-26290,SWIFT,APAC,SETTLED
REC004595,SND07836,RCV02038,19.00.00,USD,2026-08-31T15:04:00Z,REF-8998,SWIFT,APAC,SETTLED
REC004596,SND08430,RCV07308,51.00.00,USD,2026-08-31T07:57:00Z,REF-5640,SWIFT,APAC,SETTLED
REC004597,SND00272,RCV00577,38.00.00,USD,2026-08-31T04:11:00Z,REF-20295,SWIFT,APAC,SETTLED
REC004598,SND06816,RCV00788,15.00.00,USD,2026-08-31T21:49:00Z,REF-19524,SWIFT,APAC,SETTLED
REC004599,SND09482,RCV02085,14.00.00,USD,2026-08-31T10:46:00Z,REF-8616,SWIFT,APAC,SETTLED
REC004600,SND06583,RCV01591,70.00.00,USD,2026-08-31T06:02:00Z,REF-9679,SWIFT,APAC,SETTLED
REC004601,SND01368,RCV03245,61.00.00,USD,2026-08-31T09:08:00Z,REF-25326,SWIFT,APAC,SETTLED
REC004602,SND04183,RCV02920,61.00.00,USD,2026-08-31T12:28:00Z,REF-27583,SWIFT,APAC,SETTLED
REC004603,SND03348,RCV00728,76.00.00,USD,2026-08-31T11:30:00Z,REF-12443,SWIFT,APAC,SETTLED
REC004604,SND02894,RCV00611,50.00.00,USD,2026-08-31T05:26:00Z,REF-4417,SWIFT,APAC,SETTLED
REC004605,SND05581,RCV06724,28.00.00,USD,2026-08-31T15:43:00Z,REF-31659,SWIFT,APAC,SETTLED
REC004606,SND07606,RCV09284,5.00.00,USD,2026-08-31T20:06:00Z,REF-21412,SWIFT,APAC,SETTLED
REC004607,SND06867,RCV05465,72.00.00,USD,2026-08-31T13:00:00Z,REF-1054,SWIFT,APAC,SETTLED
REC004608,SND09755,RCV06777,85.00.00,USD,2026-08-31T15:28:00Z,REF-6468,SWIFT,APAC,SETTLED
REC004609,SND09537,RCV00144,39.00.00,USD,2026-08-31T16:10:00Z,REF-3711,SWIFT,APAC,SETTLED
REC004610,SND00308,RCV00616,95.00.00,USD,2026-08-31T03:07:00Z,REF-8836,SWIFT,APAC,SETTLED
REC004611,SND09113,RCV09976,24.00.00,USD,2026-08-31T18:40:00Z,REF-27431,SWIFT,APAC,SETTLED
REC004612,SND02560,RCV01859,56.00.00,USD,2026-08-31T18:49:00Z,REF-31948,SWIFT,APAC,SETTLED
REC004613,SND05932,RCV00895,12.00.00,USD,2026-08-31T08:21:00Z,REF-31460,SWIFT,APAC,SETTLED
REC004614,SND05876,RCV03909,4.00.00,USD,2026-08-31T03:00:00Z,REF-8728,SWIFT,APAC,SETTLED
REC004615,SND07924,RCV04990,98.00.00,USD,2026-08-31T15:57:00Z,REF-24889,SWIFT,APAC,SETTLED
REC004616,SND08391,RCV04496,22.00.00,USD,2026-08-31T08:09:00Z,REF-22161,SWIFT,APAC,SETTLED
REC004617,SND09439,RCV02611,36.00.00,USD,2026-08-31T10:33:00Z,REF-11147,SWIFT,APAC,SETTLED
REC004618,SND09958,RCV01421,25.00.00,USD,2026-08-31T11:37:00Z,REF-21177,SWIFT,APAC,SETTLED
REC004619,SND01167,RCV02694,7.00.00,USD,2026-08-31T05:51:00Z,REF-24108,SWIFT,APAC,SETTLED
REC004620,SND03553,RCV07554,37.00.00,USD,2026-08-31T23:00:00Z,REF-23177,SWIFT,APAC,SETTLED
REC004621,SND01667,RCV09272,0.00,USD,2026-08-31T16:02:00Z,REF-5980,SWIFT,APAC,SETTLED
REC004622,SND09555,RCV02134,97.00.00,USD,2026-08-31T03:46:00Z,REF-7463,SWIFT,APAC,SETTLED
REC004623,SND01360,RCV04835,48.00.00,USD,2026-08-31T08:23:00Z,REF-30900,SWIFT,APAC,SETTLED
REC004624,SND06640,RCV03275,63.00.00,USD,2026-08-31T22:10:00Z,REF-32400,SWIFT,APAC,SETTLED
REC004625,SND01455,RCV00081,14.00.00,USD,2026-08-31T09:27:00Z,REF-19168,SWIFT,APAC,SETTLED
REC004626,SND02815,RCV01206,52.00.00,USD,2026-08-31T13:38:00Z,REF-4662,SWIFT,APAC,SETTLED
REC004627,SND06585,RCV08638,6.00.00,USD,2026-08-31T05:26:00Z,REF-1027,SWIFT,APAC,SETTLED
REC004628,SND08557,RCV09350,12.00.00,USD,2026-08-31T18:26:00Z,REF-28398,SWIFT,APAC,SETTLED
REC004629,SND00023,RCV07999,24.00.00,USD,2026-08-31T07:22:00Z,REF-22739,SWIFT,APAC,SETTLED
REC004630,SND00260,RCV06311,29.00.00,USD,2026-08-31T23:05:00Z,REF-4667,SWIFT,APAC,SETTLED
REC004631,SND02087,RCV01497,26.00.00,USD,2026-08-31T19:50:00Z,REF-1069,SWIFT,APAC,SETTLED
REC004632,SND01173,RCV09089,32.00.00,USD,2026-08-31T10:49:00Z,REF-23065,SWIFT,APAC,SETTLED
REC004633,SND05877,RCV00307,77.00.00,USD,2026-08-31T20:38:00Z,REF-7262,SWIFT,APAC,SETTLED
REC004634,SND01045,RCV01407,85.00.00,USD,2026-08-31T05:58:00Z,REF-4352,SWIFT,APAC,SETTLED
REC004635,SND01030,RCV04363,17.00.00,USD,2026-08-31T11:17:00Z,REF-32705,SWIFT,APAC,SETTLED
REC004636,SND00873,RCV08547,45.00.00,USD,2026-08-31T06:44:00Z,REF-3684,SWIFT,APAC,SETTLED
REC004637,SND09770,RCV01385,64.00.00,USD,2026-08-31T13:28:00Z,REF-20977,SWIFT,APAC,SETTLED
REC004638,SND08973,RCV05475,89.00.00,USD,2026-08-31T08:00:00Z,REF-20686,SWIFT,APAC,SETTLED
REC004639,SND00247,RCV02690,9.00.00,USD,2026-08-31T08:46:00Z,REF-20797,SWIFT,APAC,SETTLED
REC004640,SND02902,RCV09080,77.00.00,USD,2026-08-31T12:59:00Z,REF-24407,SWIFT,APAC,SETTLED
REC004641,SND08729,RCV09474,12.00.00,USD,2026-08-31T17:26:00Z,REF-4281,SWIFT,APAC,SETTLED
REC004642,SND06549,RCV05889,56.00.00,USD,2026-08-31T00:18:00Z,REF-10560,SWIFT,APAC,SETTLED
REC004643,SND07332,RCV08183,75.00.00,USD,2026-08-31T07:19:00Z,REF-10348,SWIFT,APAC,SETTLED
REC004644,SND09382,RCV02711,95.00.00,USD,2026-08-31T19:49:00Z,REF-4466,SWIFT,APAC,SETTLED
REC004645,SND09643,RCV05367,1.00.00,USD,2026-08-31T05:54:00Z,REF-25000,SWIFT,APAC,SETTLED
REC004646,SND02516,RCV00508,47.00.00,USD,2026-08-31T02:57:00Z,REF-7865,SWIFT,APAC,SETTLED
REC004647,SND03685,RCV00448,89.00.00,USD,2026-08-31T00:48:00Z,REF-5803,SWIFT,APAC,SETTLED
REC004648,SND02671,RCV04399,21.00.00,USD,2026-08-31T21:07:00Z,REF-7285,SWIFT,APAC,SETTLED
REC004649,SND08724,RCV09045,26.00.00,USD,2026-08-31T16:07:00Z,REF-9978,SWIFT,APAC,SETTLED
REC004650,SND02060,RCV03539,49.00.00,USD,2026-08-31T01:23:00Z,REF-1590,SWIFT,APAC,SETTLED
REC004651,SND08526,RCV04683,29.00.00,USD,2026-08-31T04:03:00Z,REF-32424,SWIFT,APAC,SETTLED
REC004652,SND02068,RCV00558,47.00.00,USD,2026-08-31T20:09:00Z,REF-6213,SWIFT,APAC,SETTLED
REC004653,SND00179,RCV08559,21.00.00,USD,2026-08-31T05:16:00Z,REF-14586,SWIFT,APAC,SETTLED
REC004654,SND00882,RCV05371,10.00.00,USD,2026-08-31T12:22:00Z,REF-11398,SWIFT,APAC,SETTLED
REC004655,SND09657,RCV08445,49.00.00,USD,2026-08-31T08:31:00Z,REF-7322,SWIFT,APAC,SETTLED
REC004656,SND09073,RCV01698,7.00.00,USD,2026-08-31T04:26:00Z,REF-10167,SWIFT,APAC,SETTLED
REC004657,SND00684,RCV02211,32.00.00,USD,2026-08-31T03:51:00Z,REF-3037,SWIFT,APAC,SETTLED
REC004658,SND03443,RCV05518,84.00.00,USD,2026-08-31T15:37:00Z,REF-21680,SWIFT,APAC,SETTLED
REC004659,SND05913,RCV08079,94.00.00,USD,2026-08-31T16:57:00Z,REF-23811,SWIFT,APAC,SETTLED
REC004660,SND08740,RCV00486,30.00.00,USD,2026-08-31T21:22:00Z,REF-8893,SWIFT,APAC,SETTLED
REC004661,SND03859,RCV09676,59.00.00,USD,2026-08-31T20:37:00Z,REF-163,SWIFT,APAC,SETTLED
REC004662,SND00839,RCV05587,98.00.00,USD,2026-08-31T16:44:00Z,REF-10658,SWIFT,APAC,SETTLED
REC004663,SND03115,RCV08334,98.00.00,USD,2026-08-31T17:15:00Z,REF-8790,SWIFT,APAC,SETTLED
REC004664,SND02708,RCV00902,65.00.00,USD,2026-08-31T12:03:00Z,REF-13093,SWIFT,APAC,SETTLED
REC004665,SND01250,RCV05508,55.00.00,USD,2026-08-31T16:44:00Z,REF-7317,SWIFT,APAC,SETTLED
REC004666,SND09607,RCV03094,65.00.00,USD,2026-08-31T06:57:00Z,REF-31753,SWIFT,APAC,SETTLED
REC004667,SND01906,RCV03271,80.00.00,USD,2026-08-31T00:11:00Z,REF-2773,SWIFT,APAC,SETTLED
REC004668,SND05941,RCV08197,92.00.00,USD,2026-08-31T19:38:00Z,REF-12317,SWIFT,APAC,SETTLED
